X,Y,OBJECTID,CRIMEID,CCN,REPORTDATE,ROUTEID,MEASURE,OFFSET,STREETSEGID,ROADWAYSEGID,FROMDATE,TODATE,MAR_ID,ADDRESS,LATITUDE,LONGITUDE,XCOORD,YCOORD,WARD,EVENTID,MAR_ADDRESS,MAR_SCORE,MAJORINJURIES_BICYCLIST,MINORINJURIES_BICYCLIST,UNKNOWNINJURIES_BICYCLIST,FATAL_BICYCLIST,MAJORINJURIES_DRIVER,MINORINJURIES_DRIVER,UNKNOWNINJURIES_DRIVER,FATAL_DRIVER,MAJORINJURIES_PEDESTRIAN,MINORINJURIES_PEDESTRIAN,UNKNOWNINJURIES_PEDESTRIAN,FATAL_PEDESTRIAN,TOTAL_VEHICLES,TOTAL_BICYCLES,TOTAL_PEDESTRIANS,PEDESTRIANSIMPAIRED,BICYCLISTSIMPAIRED,DRIVERSIMPAIRED,TOTAL_TAXIS,TOTAL_GOVERNMENT,SPEEDING_INVOLVED,NEARESTINTROUTEID,NEARESTINTSTREETNAME,OFFINTERSECTION,INTAPPROACHDIRECTION,LOCATIONERROR,LASTUPDATEDATE,MPDLATITUDE,MPDLONGITUDE,MPDGEOX,MPDGEOY,FATALPASSENGER,MAJORINJURIESPASSENGER,MINORINJURIESPASSENGER,UNKNOWNINJURIESPASSENGER
-77.0296283841662,38.9025228353432,110308136,27108575,16183565,2016/10/28 15:23:19+00,11001302,798.44,1.29,3438,3523,2016/10/28 04:00:00+00,,240926,1301 K STREET NW,38.903168,-77.03052,397352.711,137257.351,Ward 2,{3677BD85-7A97-42DC-B041-C10B61D9D89F},925 13TH STREET NW,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,21050893,K ST NW,13.74,South,,2021/07/16 14:30:23+00,38.902515,-77.029641,397352.63,137230.54,0,0,0,0
-77.0229506084577,38.9177697893421,110308145,27111032,16185310,2016/10/31 04:23:18+00,11000802,1704.71,0.03,9706,10412,2016/10/30 04:00:00+00,,311822,8TH STREET NW & V STREET NW,38.917762,-77.022948,398009.87,138877.29,Ward 1,{2EF0197E-025B-41B4-8769-0AFA1D1F0284},2102 8TH STREET NW,200,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11088462,V ST NW,0.01,South,,,38.917762,-77.022948,398009.87,138877.29,0,0,0,0
-76.9699817526906,38.8529942079439,110308147,27111051,16185298,2016/10/31 05:17:16+00,13009362,2916.27,2.91,5914,8337,2016/10/30 04:00:00+00,,47000,2400 ALABAMA AVENUE SE,38.851422,-76.971816,402446.455,131513.12,Ward 8,{836CCC18-56DA-4E4A-ABEA-FF95E2A03CAB},2436 IRVING STREET SE,200,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,13049662,JASPER ST SE,29.75,North,,2020/05/27 14:38:14+00,38.852985,-76.969946,402437.02,131531.3,0,0,0,0
-77.0317664721216,38.8961135987109,110308159,27113769,16187016,2016/11/02 22:03:41+00,11069812,2121.62,12.08,5719,6258,2016/11/02 04:00:00+00,,294324,1400 PENNSYLVANIA AVE NW,38.895997,-77.031763,397244.502,136473.495,Ward 2,{ECA6480D-1D7E-48D8-AD7D-E91D48D4A5B0},,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11001402,14TH ST NW,17.14,East,,,38.895997,-77.031763,397226.62,136473.53,0,0,0,0
-77.052560882494,38.9135460048522,110308183,27119515,16190477,2016/11/08 14:39:59+00,11059602,3708.6,20.13,4332,4870,2016/11/08 05:00:00+00,,218989,2370 MASSACHUSETTS AVENUE NW,38.913496,-77.0525,395446.84,138404.744,Ward 2,{8AC4B29B-FC2D-48AE-8E5A-B70511645486},2370 MASSACHUSETTS AVENUE NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11002402,24TH ST NW,13.28,Southeast,,,38.913405,-77.052716,395423.48,138379.47,0,0,0,0
-77.0058887641049,38.9071154612424,110308208,27124779,16193573,2016/11/14 00:44:43+00,12000102,1861.47,11.06,10730,11183,2016/11/13 05:00:00+00,,303729,1275 1ST STREET NE,38.907108,-77.005759,399489.435,137694.29,Ward 6,{4D79FE6E-02B1-4DF9-923C-992B2D8BA916},1275 1ST STREET NE,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12063182,N ST NE,14.19,South,,,38.907108,-77.005759,399526.21,137678.49,0,0,0,0
-77.059109113952,38.9025251332043,110308228,27127613,16195127,2016/11/16 17:30:25+00,11003002,167.95,27.13,5759,13620,2016/11/16 05:00:00+00,,276424,2900 K STREET NW,38.902515,-77.058794,394900.36,137187.256,Ward 2,{89119A61-2168-4090-B5CC-716F039AC275},1001 30TH STREET NW,200,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,11093212,WHITEHURST FWY NW,5.51,South,,,38.902515,-77.058794,394914.05,137127.22,0,0,0,0
-77.0319512326682,38.9088456715765,110308272,27092060,16173059,2016/10/12 05:27:42+00,11075462,2051.56,0.01,9336,16449,2016/10/11 04:00:00+00,,225410,"14TH STREET NW & RHODE ISLAND AVENUE NW
",38.908838,-77.031949,397228.94,137886.839,Ward 2,{D3D2328D-4DE7-4A66-BC53-27A537C68833},1345 14TH STREET NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11001402,14TH ST NW,0.03,Northeast,,,38.908838,-77.031949,397228.94,137886.85,0,0,0,0
-77.0150752147923,38.9061654991765,110308290,27094777,16174748,2016/10/14 21:26:26+00,11064282,1661.46,3.33,4844,5292,2016/10/14 04:00:00+00,,278923,1100 NEW JERSEY AVENUE NW,38.90615,-77.01511,398692.638,137588.93,Ward 6,{76C7D747-AC70-4CBF-9EB5-FF9E36D641BF},1204 3RD STREET NW,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11000302,3RD ST NW,34.48,South,,,38.90615,-77.01511,398700.38,137426.96,0,0,0,0
-77.0118963078831,38.8920812655269,110308301,27097920,16176721,2016/10/18 01:28:43+00,11025352,242.43,7.39,12390,18484,2016/10/17 04:00:00+00,,294307,"CONSTITUTION AVE NW & FIRST ST NW
",38.89214,-77.011896,398968.152,136025.462,Ward 6,{CC7536F1-AC76-4A0F-AB67-795FD1D60EF2},,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,11000102,1ST ST NW,24.29,East,,,38.89214,-77.011896,,,0,0,0,0
-77.0096200077774,38.9166145631642,110308311,27100699,16178457,2016/10/20 19:10:54+00,11075462,0,5.75,4878,13530,2016/10/20 04:00:00+00,,226083,5 RHODE ISLAND AVENUE NW,38.916654,-77.009645,399165.902,138748.826,Ward 5,{6B00981D-F267-48F8-B7C4-FCAD67AD8713},5 RHODE ISLAND AVENUE NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12075462,RHODE ISLAND AVE NE,54.87,Southwest,,,38.916654,-77.009645,399166.4,138772.76,0,0,0,0
-77.0219196674294,38.9106230697046,110308314,27100722,16178421,2016/10/20 19:58:41+00,11000702,2329.69,29,-9,29857,2016/10/20 04:00:00+00,,300333,1535 7TH STREET NW,38.910616,-77.021583,398147.09,138082.688,Ward 2,{2EC3A27E-E2B1-43A6-A4A1-073CA52A68C7},1535 7TH STREET NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11072862,Q ST NW,56.41,South,,,38.910616,-77.021583,398128.11,138083.96,0,0,0,0
-77.0416750533442,38.9094366720619,110308324,27102963,16180013,2016/10/23 01:16:44+00,11001802,1926.18,1.15,2349,2616,2016/10/22 04:00:00+00,,312856,1801 P STREET NW,38.909429,-77.041686,396385.622,137952.772,Ward 2,{5BDC5E95-18A3-48F0-8C5C-73A82AD6C1A2},1789 MASSACHUSETTS AVENUE NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11068382,P ST NW,23.79,South,,,38.909429,-77.041686,396360.89,138001.01,0,0,0,0
-77.0245257734831,38.9362378053356,110308355,27108610,16179829,2016/10/28 16:50:05+00,11076702,1929.76,4.32,2793,2995,2016/10/22 04:00:00+00,,284777,3500 B/O ROCK CREEK CHURCH RD,38.936193,-77.024508,397873.808,140927.418,Ward 1,{C8CD8AC6-716D-4C39-81F2-66870B3443E7},3663 GEORGIA AVENUE NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11040042,GEORGIA AVE NW,22.43,Southwest,,,38.936193,-77.024508,,,0,0,0,0
-77.00536729931,38.9180891125382,110308399,27116617,16188719,2016/11/05 15:36:43+00,12075462,348.63,14.98,2074,19221,2016/11/05 04:00:00+00,,65560,100 BLOCK RHODE ISLAND AVE NE,38.917958,-77.005295,399544.397,138911.545,Ward 5,{576DA477-D792-452C-8AF5-9BD81777456C},137 RHODE ISLAND AVENUE NE,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12083592,SUMMIT PL NE,2.67,Southwest,,,38.917958,-77.005295,,,0,0,0,0
-77.0421602935115,38.9288246848782,110308431,27121885,16192012,2016/11/11 01:10:50+00,11048752,3141.17,0.01,3070,16414,2016/11/10 05:00:00+00,,236206,"IRVING STREET NW & HOBART STREET NW
",38.928817,-77.042158,396344.56,140105.035,Ward 1,{748DA558-460D-4F6A-827F-D4C38E156F62},1828 IRVING STREET NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11045822,HOBART ST NW,0.03,West,,,38.928817,-77.042158,396344.56,140105.06,0,0,0,0
-77.0265521964211,38.9309241381581,110308503,27092527,16173251,2016/10/12 14:11:27+00,11080082,1232.48,4.64,5678,6888,2016/10/12 04:00:00+00,,231011,3300 SHERMAN AVENUE NW,38.930767,-77.026708,397684.204,140320.991,Ward 1,{EBBE214F-5719-40F9-8E82-F0842DD23A88},3300 SHERMAN AVENUE NW,200,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,11053752,LAMONT ST NW,15,North,,,38.930911,-77.026603,397682.4,140336.35,0,0,0,0
-77.0398374425043,38.913496265018,110308526,27098069,16176894,2016/10/18 05:22:10+00,11064222,1884.32,29.63,-9,29901,2016/10/17 04:00:00+00,,237996,1731 NEW HAMPSHIRE AVENUE NW,38.913646,-77.040111,396499.098,138437.119,Ward 2,{CAF2F69F-DBCA-4977-B722-21BD17D48FF8},1730 NEW HAMPSHIRE AVENUE NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11075982,RIGGS PL NW,17.87,Northeast,,,38.913646,-77.040111,396576.77,138386.85,0,0,0,0
-77.0394495797725,38.9023998502361,110308545,27100884,16178625,2016/10/21 00:03:18+00,11001702,1403.68,0.81,3510,3611,2016/10/20 04:00:00+00,,243334,"17TH STREET NW & K STREET NW
",38.902392,-77.039438,396578.305,137171.542,Ward 2,{99F0C9C5-CCBA-4DA1-89C7-1413BEA64120},1700 K STREET NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11025152,CONNECTICUT AVE NW,14.55,South,,,38.902392,-77.039438,396659.65,137186.1,0,0,0,0
-77.0345846717491,38.9023616559141,110308569,27106067,16181933,2016/10/26 02:54:31+00,11001502,1605.45,0.75,7180,7698,2016/10/25 04:00:00+00,,242333,1500 K STREET NW,38.902354,-77.034591,397000.289,137167.131,Ward 2,{2097A2CA-8BB5-48CF-80F9-CDCDF99E7F4E},1500 K STREET NW,200,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,21050893,K ST NW,31.45,South,,,38.902354,-77.034591,396969.63,137148.9,0,0,0,0
-77.0229468896886,38.9140967858053,110308570,27106089,16182011,2016/10/26 03:27:10+00,11000802,1296.95,0.03,11662,12006,2016/10/25 04:00:00+00,,239877,"8TH STREET NW & S STREET NW
",38.914089,-77.022945,398010.09,138469.508,Ward 1,{4BA93AC7-6D02-4185-91D6-BB1D37FE3B5F},1800 8TH STREET NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11077672,S ST NW,0.02,North,,,38.914089,-77.022945,398010.09,138469.53,0,0,0,0
-77.0119873511774,38.9126119043064,110308586,27108771,16183789,2016/10/28 22:06:17+00,11074162,223.66,28.1,7742,6871,2016/10/28 04:00:00+00,,226771,1635 1ST STREET NW,38.912351,-77.011986,398945.564,138276.353,Ward 5,{EB98EF4B-8711-4124-A402-03F9F775C8C4},1635 1ST STREET NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,47052762,Alley-47052762,31.02,West,,,38.912351,-77.011986,398960.84,138282.65,0,0,0,0
-77.0394501187102,38.9023529075043,110308588,27108778,16183796,2016/10/28 22:21:15+00,11001702,1403.68,10.77,-9,21726,2016/10/28 04:00:00+00,,243334,1700 K STREET NW,38.902346,-77.039572,396565.12,137173.673,Ward 2,{24020771-0587-4A9A-8101-F26F1CC0EFE8},1700 K STREET NW,200,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11025152,CONNECTICUT AVE NW,19.76,South,,,38.902346,-77.039572,396544.82,137147.58,0,0,0,0
-77.0314359847586,38.9307388507125,110308611,27113942,16187044,2016/11/03 02:14:38+00,11068902,1100.22,21.34,12399,12670,2016/11/02 04:00:00+00,,297595,1345 PARK ROAD NW,38.930907,-77.031533,397274.481,140317.168,Ward 1,{AED6EB77-8365-4369-A424-A4A6987922D8},1345 PARK ROAD NW,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11046152,HOLMEAD PL NW,55.33,Southwest,,,38.930907,-77.031533,397232.21,140326.39,0,0,0,0
-77.0035711572985,38.9024947837462,110308616,27113984,16187020,2016/11/03 03:11:44+00,12000202,1407.92,0.51,1100,1705,2016/11/02 04:00:00+00,,82748,"K STREET NE & 2ND STREET NE
",38.902487,-77.003563,399690.433,137181.347,Ward 6,{65D44962-065F-4307-A887-E237841CA9DD},929 2ND STREET NE,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12050892,K ST NE,3.1,South,,,38.902487,-77.003563,399690.43,137184.48,0,0,0,0
-76.9812842143583,38.8516752546771,110308752,27098542,16177027,2016/10/18 13:58:12+00,13082352,1589.22,6.51,5493,13924,2016/10/18 04:00:00+00,,287495,3000 STANTON ROAD SE,38.851626,-76.981335,401624.796,131540.174,Ward 8,{6BBA02F4-47AD-45E6-9938-DE2E8D80FFFF},3092 STANTON ROAD SE,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13049532,JASPER PL SE,11.95,Northwest,,,38.851626,-76.981335,401286.57,131829.17,0,0,0,0
-77.0633887017403,38.9075026176841,110308767,27100955,16178717,2016/10/21 01:37:45+00,11094052,552.66,5.94,11365,11792,2016/10/20 04:00:00+00,,277009,"DUMBARTON STREET NW & WISCONSIN AVENUE NW
",38.907515,-77.063323,394502.21,137739.165,Ward 2,{EC8CFD3B-2375-412B-9B63-97B958DB4C51},1335 WISCONSIN AVENUE NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11030872,DUMBARTON ST NW,13.71,South,,,38.907515,-77.063323,394496.88,137751.84,0,0,0,0
-76.9790432770577,38.9037219330513,110308808,27108846,16183878,2016/10/28 23:55:26+00,12053492,1603.52,1.13,11602,11939,2016/10/28 04:00:00+00,,56778,1720 L STREET NW,38.903704,-76.979041,401817.97,137317.81,Ward 5,{986FCEA9-CDED-4106-A1FE-58A83CB9F9E2},1729 L STREET NE,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12001702,17TH ST NE,4.37,West,,,38.903704,-76.979041,396510.34,137303.47,0,0,0,0
-77.0162233287548,38.9025270786285,110308809,27108848,16183859,2016/10/29 00:04:09+00,11050892,576.07,1.97,4079,9675,2016/10/28 04:00:00+00,,237733,400 K STREET NW,38.902537,-77.016221,398592.978,137187.017,Ward 6,{0FC5FB50-C941-483C-8486-06E5A5198EE2},317 K STREET NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,47049022,Alley-47049022,44.73,West,,,38.902537,-77.016221,398573.57,137149.35,0,0,0,0
-76.9940316708978,38.9043983135516,110308852,27116891446,21120524,2021/08/26 02:33:00+00,12036722,1436.97,20.24,,,2021/08/26 01:00:00+00,,81170,833 FLORIDA AVENUE NE,38.904084,-76.994188,400504.138,137358.68,Ward 6,,833 FLORIDA AVENUE NE,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-9,0,0,47012082,Alley-47012082,47.34,Southeast,,,38.90423,-76.99414,,,0,0,0,0
-77.0219154753282,38.9088751813704,110308867,27119762,16190742,2016/11/08 21:53:19+00,11000702,2135.65,17.19,8191,38818,2016/11/08 05:00:00+00,,279127,1401 7TH STREET NW,38.908868,-77.021715,398099.402,137889.845,Ward 2,{046DF77D-8EC8-4F61-89B9-43C50934FB08},1401 7TH STREET NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,11065842,O ST NW,32.9,North,,,38.908868,-77.021715,398132.08,137903.46,0,0,0,0
-77.0434594345268,38.9036011870534,110308892,27125557,16193862,2016/11/14 16:14:40+00,11001902,1292.68,43.62,9712,288,2016/11/14 05:00:00+00,,302678,1900 L STREET NW,38.903594,-77.04396,396186.874,137321.668,Ward 2,{7B49255B-C544-41C3-A7BA-33D7CC9681BF},1908 L STREET NW,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11053492,L ST NW,16.75,South,,,38.903594,-77.04396,396191.67,137302.15,0,0,0,0
-77.0219264389824,38.8875707873185,110308942,27089674,16171677,2016/10/09 17:46:16+00,14047972,1115.06,0.67,12024,9751,2016/10/09 04:00:00+00,,277762,"7TH STREET SW & INDEPENDENCE AVENUE SW
",38.887569,-77.021924,398098.637,135525.53,Ward 2,{AEF7BB41-7217-44A4-8078-29C18543993C},600 INDEPENDENCE AVENUE SW,200,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,14000702,7TH ST SW,0.74,West,,,38.887569,-77.021924,398098.62,135524.91,0,0,0,0
-77.012177716807,38.8920949202421,110309019,27106577,16182358,2016/10/26 15:46:03+00,11025352,266.96,7.76,2008,2551,2016/10/26 04:00:00+00,,278781,"CONSTITUTION AVE  NW & FIRST STREET NW
",38.892157,-77.012175,398944.035,136034.695,Ward 6,{2C650213-DC56-43B7-A5B5-38EC52C40E7B},101 CONSTITUTION AVENUE NW,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11000102,1ST ST NW,0.17,West,,,38.892157,-77.012175,,,0,0,0,0
-77.0364518058209,38.9368094058005,110309031,27108948,16183895,2016/10/29 02:38:41+00,11081772,213.53,0.06,4774,5228,2016/10/28 04:00:00+00,,234705,"SPRING PLACE NW & 16TH STREET NW
",38.936802,-77.03645,396839.86,140991.226,Ward 1,{6A65253A-088E-4909-8FD5-F9278FCD8176},3557 16TH STREET NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,47047512,Alley-47047512,57.73,West,,,38.936802,-77.03645,396839.86,140991.22,0,0,0,0
-77.0364909383319,38.9264379207017,110309048,27111838,16185731,2016/10/31 21:50:55+00,11001602,2979.27,3.96,5744,6289,2016/10/31 04:00:00+00,,226346,3100 16TH STREET NW,38.92643,-77.036443,396836.006,139839.86,Ward 1,{156EF2D5-E534-428A-96D8-CD2C15AF91A1},2901 16TH STREET NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11024632,COLUMBIA RD NW,10.56,South,,,38.92643,-77.036443,396810.06,140103.18,0,0,0,0
-77.0267737924395,38.9386869565522,110309075,27116992,16189054,2016/11/06 03:22:41+00,11074682,904.99,9.53,1057,21346,2016/11/05 04:00:00+00,,225303,952 RANDOLPH STREET NW,38.938765,-77.026771,397678.997,141199.354,Ward 4,{A345C27F-FB68-4606-BBE5-B51014A923B1},949 RANDOLPH STREET NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,58018642,Driveway-58018642,9.28,West,,,38.938765,-77.026771,397594.26,141199.57,0,0,0,0
-77.0065873764686,38.900535938282,110309088,27119813,16190676,2016/11/08 23:58:22+00,12000102,1104.76,16.95,1292,2045,2016/11/07 05:00:00+00,,79999,810 1ST STREET NE,38.90057,-77.006773,399428.778,136963.916,Ward 6,{82AD9A27-6662-482A-992A-D5ED42782239},810 1ST STREET NE,200,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0 Intersecting RouteID Not Found,0,East,,,38.90057,-77.006773,399390.57,136972.5,0,0,0,0
-77.0273740532233,38.8815429467238,110309147,27132490,16197954,2016/11/21 12:22:21+00,14058502,832.16,30.46,2251,764,2016/11/21 05:00:00+00,,314720,1201 MAINE AVENUE SW,38.881798,-77.027271,397624.895,134875.987,Ward 6,{ED0287CF-06AB-4605-A82A-71102682ECBB},1140 MAINE AVENUE SW,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14001202,12TH ST SW,43.34,West,,,38.881798,-77.027271,397480.53,135020.68,0,0,0,0
-77.0121578541987,38.9159576911648,110309164,27089787,16171809,2016/10/09 22:47:44+00,11000102,2710.13,48.61,4878,13530,2016/10/09 04:00:00+00,,300722,1901 1ST STREET NW,38.915951,-77.011595,398995.857,138672.781,Ward 5,{35DFEB0A-083E-41F6-B496-AC213F557210},84 RHODE ISLAND AVENUE NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11075462,RHODE ISLAND AVE NW,24.92,North,,,38.915951,-77.011595,398974.29,138696.68,0,0,0,0
-77.021918822291,38.9119248473761,110309177,27092826,16173601,2016/10/13 00:29:24+00,11000702,2474.19,29.62,-9,30812,2016/10/12 04:00:00+00,,225831,1622 7TH STREET NW,38.911919,-77.022258,398055.792,138228.534,Ward 2,{59CA1B14-6F65-4A54-A11D-5A506DC2FA24},1622 7TH STREET NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11075462,RHODE ISLAND AVE NW,43.93,South,,,38.911919,-77.022258,398073.98,138226.63,0,0,0,0
-77.0076620791683,38.8975472225537,110309235,27103954,16180640,2016/10/24 02:45:31+00,12000102,683.86,0.65,9000,38864,2016/10/23 04:00:00+00,,307965,701 1ST STREET NE,38.898422,-77.007344,399362.921,136730.068,Ward 6,{5C5737C8-54E0-4252-8877-8D2F57D9FEFF},,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12024732,COLUMBUS CIR NE,76.11,North,,2021/07/12 17:47:17+00,38.897541,-77.007667,399376.6,136726.2,0,0,0,0
-77.0352738866088,38.9321583836706,110309269,27111895,16185795,2016/10/31 23:22:45+00,11061422,849.08,4.4,9810,15172,2016/10/31 04:00:00+00,,234424,1481 MONROE STREET NW,38.932115,-77.035294,396941.8,140474.868,Ward 1,{41A371F1-AB7C-4533-BA8F-ED1732E9615D},1524 MONROE STREET NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,47069802,Alley-47069802,51.73,Southeast,,,38.932115,-77.035294,396937.6,140497.97,0,0,0,0
-77.0280845728631,38.9168290450143,110309300,27117457,16189168,2016/11/06 07:25:23+00,11001202,2597.57,4.66,5163,19791,2016/11/05 04:00:00+00,,240812,1200 U STREET NW,38.916821,-77.028136,397564.609,138772.936,Ward 1,{E3C2259E-73B9-4BFC-8E62-1073B5D28C4A},1200 U STREET NW,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,47041342,Alley-47041342,91.87,North,,,38.916821,-77.028136,397543.09,138763.87,0,0,0,0
-77.0761464175019,38.9493461773321,110309315,27119897,16190869,2016/11/09 01:43:04+00,11063762,2655.09,1.34,4256,3262,2016/11/08 05:00:00+00,,222422,4501 NEBRASKA AVENUE NW,38.949345,-77.076157,393399.518,142385.009,Ward 3,{EE720270-6B69-4542-BC54-00EA5D18846E},4539 NEBRASKA AVENUE NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11017482,BRANDYWINE ST NW,53.09,Southwest,,,38.949345,-77.076157,393354.2,142274.15,0,0,0,0
-77.0239675188888,38.8998177887549,110309320,27119929,16190882,2016/11/09 02:30:10+00,11000902,1131.63,0.02,10429,34211,2016/11/08 05:00:00+00,,313434,"9TH STREET NW & H STREET NW
",38.89981,-77.023965,397921.158,136884.446,Ward 2,{C381F483-3C86-4F31-AD48-DCB0C5B7D682},909 H STREET NW,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11042442,H ST NW,0.05,North,,,,,,,0,0,0,0
-77.0092048432847,38.9002174959735,110309332,27122675,16191397,2016/11/11 19:51:23+00,11042442,12.08,12.62,11407,8394,1996/04/10 04:00:00+00,,279920,NORTH CAPITOL AND H ST NW,38.900096,-77.009205,399213.783,136915.925,Ward 6,{03EC5AEF-0F6C-4512-9154-84A7D1D93CD6},732 NORTH CAPITOL STREET NW,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12042442,H ST NE,12.08,West,,,38.900096,-77.009205,,,0,0,0,0
-77.0394639020404,38.8963847097836,110309355,27128572,16195639,2016/11/17 16:52:20+00,11001702,724.08,4.02,11571,11866,2016/11/17 05:00:00+00,,315052,"17TH ST NW & STATE PLACE NW
",38.896377,-77.039508,396572.826,136506.699,Ward 2,{5E65B19A-A881-4C5B-8083-47A0E160DD74},1699 STATE PLACE NW,200,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11082682,STATE PL NW,2.74,South,,,38.896377,-77.039508,,,0,0,0,0
-77.0090612034975,38.8791822898608,110309398,27092903,16173651,2016/10/13 02:28:48+00,15081252,921.64,12.75,-9,21685,2016/10/12 04:00:00+00,,82885,SOUTH CAPITOL STREET,38.879174,-77.008912,399228.298,134593.15,Ward 6,{192AAB11-2627-4284-9491-5FAB680EE618},950 SOUTH CAPITOL STREET SE,200,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13047772,I ST SE,12.33,South,,,38.879174,-77.008912,399213.8,134557.38,0,0,0,0
-76.980357105866,38.9171782212294,110309402,27092920,16173677,2016/10/13 02:53:15+00,12064672,2718.57,13.62,11347,13349,2016/10/12 04:00:00+00,,286360,1600 NEW YORK AVENUE NE,38.917049,-76.980332,401703.683,138811.542,Ward 5,{E2A093C4-2F33-4CEE-A36F-B05C04C4FFE6},1625 NEW YORK AVENUE NE,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0 Intersecting RouteID Not Found,0,East,db646f4084ea2f9a6f902586c43360d1 Blockkey ERROR. db646f4084ea2f9a6f902586c43360d1 Blockkey ERROR.  N,,38.917049,-76.980332,401736.92,138839.79,0,0,0,0
